,index,filepath,time,speed
0,9040,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09041.jpg,452.0,9.064669
0,9041,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09042.jpg,452.05,9.003501
0,19361,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19362.jpg,968.05,3.116002
0,19362,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19363.jpg,968.1,3.153113
0,385,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00386.jpg,19.25,16.660815
0,386,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00387.jpg,19.3,16.658419
0,4276,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04277.jpg,213.8,22.075773
0,4277,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04278.jpg,213.85,22.070765
0,1980,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01981.jpg,99.0,23.854028
0,1981,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01982.jpg,99.05,23.843264
0,6359,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06360.jpg,317.95,13.256894
0,6360,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06361.jpg,318.0,13.206305
0,639,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00640.jpg,31.95,17.395766
0,640,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00641.jpg,32.0,17.406964
0,5018,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05019.jpg,250.9,22.186468
0,5019,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05020.jpg,250.95,22.184658
0,13447,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13448.jpg,672.35,0.137778
0,13448,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13449.jpg,672.4,0.0
0,13528,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13529.jpg,676.4,0.0
0,13529,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13530.jpg,676.45,0.0
0,15378,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15379.jpg,768.9,8.574082
0,15379,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15380.jpg,768.95,8.567612
0,16924,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16925.jpg,846.2,1.929298
0,16925,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16926.jpg,846.25,1.920008
0,17691,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17692.jpg,884.55,12.446453
0,17692,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17693.jpg,884.6,12.433701
0,7827,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07828.jpg,391.35,24.415608
0,7828,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07829.jpg,391.4,24.418135
0,10348,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10349.jpg,517.4,5.983584
0,10349,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10350.jpg,517.45,5.963223
0,16105,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16106.jpg,805.25,1.796505
0,16106,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16107.jpg,805.3,1.76132
0,19043,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19044.jpg,952.15,6.995104
0,19044,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19045.jpg,952.2,6.993878
0,11704,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11705.jpg,585.2,8.051672
0,11705,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11706.jpg,585.25,7.914259
0,15865,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15866.jpg,793.25,1.726767
0,15866,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15867.jpg,793.3,1.673278
0,4839,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04840.jpg,241.95,22.520287
0,4840,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04841.jpg,242.0,22.540713
0,8927,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08928.jpg,446.35,9.875256
0,8928,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08929.jpg,446.4,9.867048
0,16821,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16822.jpg,841.05,1.583669
0,16822,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16823.jpg,841.1,1.588191
0,6397,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06398.jpg,319.85,14.36084
0,6398,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06399.jpg,319.9,14.420765
0,9224,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09225.jpg,461.2,10.673478
0,9225,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09226.jpg,461.25,10.624953
0,15776,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15777.jpg,788.8,0.485482
0,15777,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15778.jpg,788.85,0.487062
0,7751,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07752.jpg,387.55,24.637952
0,7752,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07753.jpg,387.6,24.637689
0,16901,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16902.jpg,845.05,2.034996
0,16902,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16903.jpg,845.1,2.029328
0,2708,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02709.jpg,135.4,25.4885
0,2709,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02710.jpg,135.45,25.488077
0,6330,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06331.jpg,316.5,12.663844
0,6331,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06332.jpg,316.55,12.550612
0,3011,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03012.jpg,150.55,21.629271
0,3012,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03013.jpg,150.6,21.64338
0,7939,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07940.jpg,396.95,23.350538
0,7940,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07941.jpg,397.0,23.354592
0,900,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00901.jpg,45.0,19.940185
0,901,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00902.jpg,45.05,19.916907
0,19068,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19069.jpg,953.4,7.970149
0,19069,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19070.jpg,953.45,8.051917
0,10864,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10865.jpg,543.2,4.253014
0,10865,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10866.jpg,543.25,4.237877
0,1744,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01745.jpg,87.2,19.249741
0,1745,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01746.jpg,87.25,19.247554
0,3250,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03251.jpg,162.5,21.53796
0,3251,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03252.jpg,162.55,21.544133
0,1845,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01846.jpg,92.25,21.916101
0,1846,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01847.jpg,92.3,22.021439
0,2924,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02925.jpg,146.2,23.586246
0,2925,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02926.jpg,146.25,23.575375
0,13286,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13287.jpg,664.3,5.963581
0,13287,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13288.jpg,664.35,5.920721
0,18606,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18607.jpg,930.3,0.0
0,18607,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18608.jpg,930.35,0.0
0,14660,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14661.jpg,733.0,0.0
0,14661,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14662.jpg,733.05,0.0
0,19650,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19651.jpg,982.5,0.0
0,19651,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19652.jpg,982.55,0.0
0,6963,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06964.jpg,348.15,15.106017
0,6964,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06965.jpg,348.2,15.125326
0,3570,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03571.jpg,178.5,21.954794
0,3571,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03572.jpg,178.55,21.957317
0,15236,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15237.jpg,761.8,12.522173
0,15237,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15238.jpg,761.85,12.546104
0,5014,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05015.jpg,250.7,22.180909
0,5015,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05016.jpg,250.75,22.184107
0,10273,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10274.jpg,513.65,7.877894
0,10274,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10275.jpg,513.7,7.892175
0,14017,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14018.jpg,700.85,5.54928
0,14018,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14019.jpg,700.9,5.521591
0,18813,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18814.jpg,940.65,0.0
0,18814,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18815.jpg,940.7,0.0
0,7768,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07769.jpg,388.4,24.635879
0,7769,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07770.jpg,388.45,24.598459
0,4074,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04075.jpg,203.7,21.31136
0,4075,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04076.jpg,203.75,21.311697
0,1403,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01404.jpg,70.15,14.681722
0,1404,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01405.jpg,70.2,14.665267
0,17843,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17844.jpg,892.15,1.904406
0,17844,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17845.jpg,892.2,1.93286
0,6436,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06437.jpg,321.8,14.368483
0,6437,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06438.jpg,321.85,14.340192
0,3850,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03851.jpg,192.5,21.485927
0,3851,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images03852.jpg,192.55,21.501643
0,11609,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11610.jpg,580.45,6.571356
0,11610,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11611.jpg,580.5,6.668466
0,14112,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14113.jpg,705.6,2.561469
0,14113,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14114.jpg,705.65,2.574808
0,19266,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19267.jpg,963.3,5.982842
0,19267,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19268.jpg,963.35,5.931645
0,17491,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17492.jpg,874.55,14.235517
0,17492,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17493.jpg,874.6,14.207058
0,1354,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01355.jpg,67.7,13.615079
0,1355,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01356.jpg,67.75,13.660578
0,20009,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20010.jpg,1000.45,10.427981
0,20010,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images20011.jpg,1000.5,10.504678
0,2486,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02487.jpg,124.3,25.04043
0,2487,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02488.jpg,124.35,25.044947
0,12410,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12411.jpg,620.5,10.139909
0,12411,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12412.jpg,620.55,10.162263
0,19579,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19580.jpg,978.95,1.633636
0,19580,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images19581.jpg,979.0,1.6478
0,9551,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09552.jpg,477.55,9.556997
0,9552,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09553.jpg,477.6,9.594238
0,2582,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02583.jpg,129.1,25.288271
0,2583,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02584.jpg,129.15,25.282171
0,5746,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05747.jpg,287.3,21.802376
0,5747,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05748.jpg,287.35,21.774812
0,395,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00396.jpg,19.75,16.428845
0,396,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00397.jpg,19.8,16.363859
0,5215,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05216.jpg,260.75,22.877415
0,5216,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05217.jpg,260.8,22.884223
0,13401,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13402.jpg,670.05,1.569304
0,13402,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13403.jpg,670.1,1.524434
0,1209,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01210.jpg,60.45,15.886562
0,1210,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01211.jpg,60.5,15.886641
0,2883,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02884.jpg,144.15,25.117838
0,2884,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02885.jpg,144.2,25.107315
0,12236,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12237.jpg,611.8,4.389577
0,12237,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12238.jpg,611.85,4.319826
0,15759,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15760.jpg,787.95,0.948791
0,15760,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15761.jpg,788.0,0.902246
0,11729,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11730.jpg,586.45,7.200618
0,11730,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11731.jpg,586.5,7.196042
0,16084,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16085.jpg,804.2,2.127123
0,16085,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16086.jpg,804.25,2.115997
0,16495,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16496.jpg,824.75,1.725148
0,16496,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16497.jpg,824.8,1.725859
0,6901,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06902.jpg,345.05,12.280028
0,6902,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06903.jpg,345.1,12.317626
0,1788,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01789.jpg,89.4,19.275118
0,1789,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01790.jpg,89.45,19.266871
0,15711,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15712.jpg,785.55,2.006718
0,15712,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images15713.jpg,785.6,2.009455
0,8960,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08961.jpg,448.0,9.584352
0,8961,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08962.jpg,448.05,9.569008
0,7237,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07238.jpg,361.85,21.335878
0,7238,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07239.jpg,361.9,21.347388
0,2795,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02796.jpg,139.75,25.730077
0,2796,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02797.jpg,139.8,25.729335
0,8894,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08895.jpg,444.7,10.005286
0,8895,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08896.jpg,444.75,9.976773
0,12975,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12976.jpg,648.75,5.432008
0,12976,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12977.jpg,648.8,5.534079
0,6249,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06250.jpg,312.45,12.145455
0,6250,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06251.jpg,312.5,12.145414
0,10783,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10784.jpg,539.15,7.742231
0,10784,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10785.jpg,539.2,7.757271
0,10550,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10551.jpg,527.5,5.279441
0,10551,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10552.jpg,527.55,5.163718
0,8798,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08799.jpg,439.9,11.175613
0,8799,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08800.jpg,439.95,11.10215
0,13073,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13074.jpg,653.65,5.206245
0,13074,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13075.jpg,653.7,5.160127
0,12712,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12713.jpg,635.6,10.532227
0,12713,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12714.jpg,635.65,10.535906
0,10687,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10688.jpg,534.35,1.467974
0,10688,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10689.jpg,534.4,1.542393
0,7997,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07998.jpg,399.85,22.671281
0,7998,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07999.jpg,399.9,22.726591
0,14314,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14315.jpg,715.7,5.282637
0,14315,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14316.jpg,715.75,5.269716
0,14813,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14814.jpg,740.65,6.820719
0,14814,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14815.jpg,740.7,6.907755
0,8773,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08774.jpg,438.65,11.981545
0,8774,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08775.jpg,438.7,11.96793
0,5696,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05697.jpg,284.8,23.086847
0,5697,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05698.jpg,284.85,23.064012
0,13089,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13090.jpg,654.45,4.76285
0,13090,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13091.jpg,654.5,4.73672
0,4616,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04617.jpg,230.8,21.551742
0,4617,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04618.jpg,230.85,21.516545
0,1511,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01512.jpg,75.55,16.089803
0,1512,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01513.jpg,75.6,16.093074
0,10927,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10928.jpg,546.35,5.743999
0,10928,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10929.jpg,546.4,5.716775
0,11048,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11049.jpg,552.4,5.08215
0,11049,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images11050.jpg,552.45,5.019965
0,1116,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01117.jpg,55.8,17.379249
0,1117,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01118.jpg,55.85,17.319708
0,13192,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13193.jpg,659.6,7.099997
0,13193,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13194.jpg,659.65,7.159972
0,8706,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08707.jpg,435.3,11.971434
0,8707,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08708.jpg,435.35,12.008225
0,2773,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02774.jpg,138.65,25.796025
0,2774,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02775.jpg,138.7,25.784859
0,12948,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12949.jpg,647.4,3.747238
0,12949,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12950.jpg,647.45,3.811394
0,8344,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08345.jpg,417.2,24.27644
0,8345,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08346.jpg,417.25,24.274873
0,2169,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02170.jpg,108.45,23.562446
0,2170,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02171.jpg,108.5,23.619308
0,16283,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16284.jpg,814.15,11.228859
0,16284,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16285.jpg,814.2,11.245473
0,2494,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02495.jpg,124.7,25.117806
0,2495,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images02496.jpg,124.75,25.144636
0,17884,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17885.jpg,894.2,1.18745
0,17885,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17886.jpg,894.25,1.194824
0,6604,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06605.jpg,330.2,17.479876
0,6605,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06606.jpg,330.25,17.524508
0,417,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00418.jpg,20.85,15.726425
0,418,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00419.jpg,20.9,15.720598
0,204,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00205.jpg,10.2,23.798889
0,205,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00206.jpg,10.25,23.841604
0,5,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00006.jpg,0.25,28.088572
0,6,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00007.jpg,0.3,28.034211
0,8324,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08325.jpg,416.2,24.704058
0,8325,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images08326.jpg,416.25,24.672282
0,17319,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17320.jpg,865.95,10.931277
0,17320,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17321.jpg,866.0,10.977479
0,10613,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10614.jpg,530.65,1.693498
0,10614,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images10615.jpg,530.7,1.58129
0,18586,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18587.jpg,929.3,0.716935
0,18587,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images18588.jpg,929.35,0.66907
0,17411,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17412.jpg,870.55,14.291482
0,17412,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17413.jpg,870.6,14.326148
0,5241,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05242.jpg,262.05,22.990669
0,5242,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images05243.jpg,262.1,22.998737
0,1227,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01228.jpg,61.35,15.931396
0,1228,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images01229.jpg,61.4,15.949571
0,13476,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13477.jpg,673.8,0.0
0,13477,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images13478.jpg,673.85,0.0
0,12370,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12371.jpg,618.5,8.596682
0,12371,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12372.jpg,618.55,8.675158
0,732,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00733.jpg,36.6,20.871036
0,733,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images00734.jpg,36.65,20.886284
0,9779,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09780.jpg,488.95,7.233682
0,9780,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images09781.jpg,489.0,7.269436
0,12284,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12285.jpg,614.2,4.420307
0,12285,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12286.jpg,614.25,4.389559
0,4822,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04823.jpg,241.1,22.554284
0,4823,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images04824.jpg,241.15,22.553848
0,14371,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14372.jpg,718.55,5.68183
0,14372,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images14373.jpg,718.6,5.709772
0,16471,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16472.jpg,823.55,2.111399
0,16472,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images16473.jpg,823.6,2.091825
0,17696,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17697.jpg,884.8,12.245011
0,17697,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images17698.jpg,884.85,12.158718
0,7113,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07114.jpg,355.65,19.106849
0,7114,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images07115.jpg,355.7,19.135504
0,12832,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12833.jpg,641.6,7.294407
0,12833,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images12834.jpg,641.65,7.155603
0,6033,/Users/chitrang/Desktop/speed_challenge_2017/data/training_data/images06034.jpg,301.65,12.124325
